canonical_smi,lambda_max_exp_nm,n_solvent_records,mw,LargestConjugatedSystemSize,y_pred,y_std,n_source_rows,wb97_vert1,wb97_vert2,wb97_vert3,wb97_vert4,wb97_vert5,wb97_osc1,wb97_osc2,wb97_osc3,wb97_osc4,wb97_osc5,tddft_nm__lowest_excitation_(S1),tddft_nm__lowest_bright_(f>=0.01),tddft_nm__brightest_in_1-4_eV,tddft_nm__brightest_overall,scaffold_unseen_vs_training
C(=CN1CCCC1)c1nc2ccccc2nc1-c1ccccc1,438.0,1,301.39300000000003,19,359.7087105670684,102.47899595948076,1,3.567,3.85,4.259,4.849,4.921,0.521881811,0.002913959,0.345419255,0.466640289,0.037704756,347.58674796747965,347.58674796747965,347.58674796747965,347.58674796747965,True
C[Si](C)(c1ccc(-c2nc3ccccc3n2-c2ccccc2)cc1)c1ccc(-c2nc3ccccc3n2-c2ccccc2)cc1,302.0,1,596.8100000000003,21,343.2845893803238,93.47437764946348,1,4.548,4.776,4.972,5.055,5.077,0.813275063,0.488150005,0.066054624,0.274559049,0.002716725,272.6125615655233,272.6125615655233,272.6125615655233,272.6125615655233,True
CN(C)c1ccc(-c2nc3cnccc3[nH]2)cc1,334.45454545454544,11,238.294,16,397.2729438131159,105.75120571526476,1,4.416,4.662,5.125,5.31,5.603,1.297036786,0.034639599,0.001203539,0.066912342,0.036548584,280.76130661231883,280.76130661231883,280.76130661231883,280.76130661231883,True
COc1ccc(-c2ccc3c(c2)c2cc(-c4ccc(OC)cc4)ccc2n3-c2ccc(C(=O)c3ccc4sc5ccccc5c4c3)cn2)cc1,382.0,1,666.8020000000001,48,388.1724246077194,123.7306771562707,1,3.861,4.013,4.336,4.444,4.689,0.032390379,1.331120207,0.049669441,0.005043909,0.015849066,321.119380989381,321.119380989381,321.119380989381,308.9563742835784,True
c1cc2c3c(cccc3c1)C(N1CCOCCOCCN(C3=Nc4cccc5cccc3c45)CCOCC1)=N2,427.0,1,520.6330000000003,13,369.5079501161283,106.31924579727672,1,3.288,3.327,4.238,4.247,4.681,0.203667976,0.120311484,0.154973385,0.038116641,0.013848252,377.08087895377133,377.08087895377133,377.08087895377133,377.08087895377133,True
c1ccc(Nc2nc(Nc3ccccc3)nc(Nc3cc4ccc5cccc6ccc(c3)c4c56)n2)cc1,336.0,3,478.55900000000025,37,416.139724118381,93.52488208082572,1,3.844,4.145,4.856,4.879,5.008,0.006824598,0.301431802,0.052529053,1.334896328,0.292841256,322.53952393340273,299.11747406513877,322.53952393340273,254.11804263168685,True
COC1(OC)C2(Cl)c3nc4ccc(-c5cccs5)cc4nc3C1(Cl)C1CC3C(CC12)C1(Cl)c2nc4ccc(-c5cccs5)cc4nc2C3(Cl)C1(OC)OC,365.1428571428572,7,838.6659999999999,15,375.0297305057987,110.08575635806378,1,3.836,3.941,3.949,4.082,4.334,0.073276818,0.011329543,0.017212277,0.683965491,0.069368352,323.2121819603754,323.2121819603754,323.2121819603754,303.7339367956884,True
F[B-]1(F)n2c(Cl)c(Cl)c(Br)c2C(Oc2ccccc2)=C2C(Br)=C(Cl)C(Cl)=[N+]21,532.0,1,579.6460000000001,18,463.58411427807465,121.02378607762527,1,3.041,3.511,3.789,3.986,4.599,0.912305627,0.042696532,0.064565927,0.135548176,0.003222673,407.7086254521539,407.7086254521539,407.7086254521539,407.7086254521539,True
CCN(CC)c1ccc2cc(C=CC(=O)C=C(O)C=Cc3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,521.4,10,554.6430000000004,33,506.22796168562735,106.7190087544556,1,3.119,3.401,3.568,4.403,4.483,2.389180674,4.441e-06,0.402398508,0.189639751,0.059141186,397.51264187239497,397.51264187239497,397.51264187239497,397.51264187239497,True
CCCCCCCCOc1ccc(C2=C(c3ccc(OCCCCCCCC)cc3)C(C)(C)c3ccccc32)cc1,281.0,1,552.8430000000005,22,475.179807630473,108.15013839038896,1,4.339,4.789,4.926,5.003,5.373,0.569519247,0.05142922,0.044098163,0.016858631,0.550087962,285.74370361834525,285.74370361834525,285.74370361834525,285.74370361834525,True
CC(C)[Si](C#Cc1c2nc3c(nc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc4ccccc4nc12)C1c2ccccc2C3c2ccccc21)(C(C)C)C(C)C,551.0,1,769.1980000000001,22,412.7367406238594,101.94989610447654,1,2.658,3.186,3.362,3.523,3.829,0.452906839,0.001401261,0.00761931,0.477379276,3.0345e-05,466.45670805116634,466.45670805116634,351.92788248651715,351.92788248651715,True
CCCCC1(CCCC)c2cc(-c3ccc(C=C4C(=O)c5ccccc5C4=O)cc3)ccc2-c2ccc(-c3ccc(C=C4C(=O)c5ccccc5C4=O)cc3)cc21,436.3333333333333,6,742.9150000000002,48,422.6692445015631,101.81987259446475,1,3.416,3.482,3.484,3.669,3.81,3.81656728,0.01490924,0.034848807,1.673e-05,0.064033142,362.9513846604216,362.9513846604216,362.9513846604216,362.9513846604216,True
COc1ccc2c(-c3nc(-c4ccccc4F)no3)cc(=O)oc2c1,336.0,2,338.2940000000001,23,331.02668964909043,122.17382839940986,1,3.943,4.598,4.664,5.059,5.157,0.310833585,0.036873119,1.8609e-05,0.272994872,0.07925087,314.4412706061375,314.4412706061375,314.4412706061375,314.4412706061375,True
c1ccc2c(-n3c4ccccc4c4ccccc43)cccc2c1,322.6666666666667,9,293.369,23,357.6866376851869,85.20733416686596,1,4.39,4.478,4.573,4.874,4.933,0.040702823,0.158710852,0.005626257,0.178237749,0.068388137,282.42412984054675,282.42412984054675,282.42412984054675,254.37872999589663,True
CC1=CC(C)=[N+]2C1=C(c1ccc(N(C)C)cc1)c1c(C)cc(C=Cc3ccc(N(C)C)cc3)n1[B-]2(F)F,591.0,1,498.4300000000002,27,478.5956158097407,122.6959761980653,1,2.692,3.754,3.98,4.137,4.355,1.503929816,0.004197369,0.410560158,0.519506769,0.219388852,460.565352897474,460.565352897474,460.565352897474,460.565352897474,True
CC1=C(c2ccc(N(C)C)cc2)C(C)=[N+]2C1=C(c1c(-c3ccccn3)nc3ccccn13)c1c(C)c(-c3ccc(N(C)C)cc3)c(C)n1[B-]2(F)F,574.0,1,679.628,40,505.229317124382,141.13881523436413,1,2.801,3.381,3.601,3.679,4.324,1.153446841,0.09610147,0.162227118,0.065665635,0.183106035,442.6426026419136,442.6426026419136,442.6426026419136,442.6426026419136,True
CC(C)(C)c1ccc(-c2ccc(-c3c4c(nc5ccccc35)-c3cc5c(cc3CC4)-c3nc4ccccc4c(-c4ccc(-c6ccc(C(C)(C)C)cc6)cc4)c3CC5)cc2)cc1,376.0,1,801.09,50,418.2195846264945,105.53342720244495,1,3.931,4.323,4.415,4.435,4.485,1.466066958,9.4e-08,0.064434079,8.72e-06,0.097543121,315.4011523785296,315.4011523785296,315.4011523785296,315.4011523785296,True
O=[N+]([O-])c1ccc2c(ccc3[n+]2[B-](F)(F)n2c-3cc3c4ccccc4c4ccccc4c32)c1,530.0,1,437.21400000000017,30,346.2020445770015,124.25673603011865,1,2.959,3.717,3.926,4.047,4.404,1.114062278,0.060662222,2.836e-06,0.246973068,0.017758433,419.00707333558637,419.00707333558637,419.00707333558637,419.00707333558637,True
C1=Cc2nc1c(-c1cccs1)c1ccc([nH]1)c(-c1cccs1)c1nc(c(-c3cccs3)c3ccc([nH]3)c2-c2cccs2)C=C1,543.5,2,638.8680000000002,44,531.2830497375363,97.59008162038825,1,2.081,2.259,3.622,3.755,3.817,0.021323783,0.08109225,1.91841504,2.867205099,0.033501012,595.7914127823162,595.7914127823162,330.18426897470044,330.18426897470044,True
O=P(c1ccccc1)(c1ccccc1)c1cccc(-n2c(-c3ccccc3P(=O)(c3ccccc3)c3ccccc3)nc3ccccc32)c1,300.0,1,670.6890000000002,21,365.3932384181906,113.07542823063588,1,4.829,5.088,5.142,5.218,5.249,0.135341295,0.01278978,0.126622239,0.073731231,0.037023679,256.7492089459516,256.7492089459516,256.7492089459516,256.7492089459516,True
CC1=C(C)c2cccc3c2c(cc2nc4ccccc4nc23)O1,497.0,1,298.345,21,410.29598504008527,103.6427566478214,1,3.221,3.618,3.979,4.177,4.542,0.417352225,0.002436255,0.001578897,0.209252795,0.031430372,384.92453585842907,384.92453585842907,384.92453585842907,384.92453585842907,True
CCCCN1C(=CC=CC=CC2=[N+](CCCC)c3ccc4cc(Br)ccc4c3C2(C)C)C(C)(C)c2c1ccc1cc(Br)ccc21,687.875,8,725.633,29,538.077432709393,129.18241028180583,1,2.522,3.807,4.122,4.141,4.318,2.601030126,0.035739593,0.008259026,0.010440254,0.369884238,491.6105987311658,491.6105987311658,491.6105987311658,491.6105987311658,True
F[B-]1(F)OC(c2ccccc2)=Nc2sc(-c3ccccc3)n[n+]21,332.5,8,329.14,20,435.00223167776613,110.44741956522968,1,4.145,4.762,4.869,5.028,5.154,1.332625789,6.964e-06,0.034443971,0.016124567,0.002843754,299.11747406513877,299.11747406513877,299.11747406513877,299.11747406513877,True
c1ccc2cc3c(cc2c1)-c1cccc2cc4ccccc4c-3c12,469.0,1,302.37600000000003,24,407.205265646398,89.90633309428623,1,3.235,3.641,4.028,4.223,4.357,0.434015253,0.030528571,0.019016962,0.141552743,0.000182351,383.25871097372493,383.25871097372493,383.25871097372493,383.25871097372493,True
O=C1OC(=O)c2ccc(N(c3ccccc3)c3c4ccccc4cc4ccccc34)c3cccc1c23,450.5,4,465.50800000000015,36,407.1280925683204,101.45941097837876,1,3.319,3.608,3.994,4.17,4.251,0.438337919,0.157823829,0.00165798,0.006534372,0.013214554,373.55888219343177,373.55888219343177,373.55888219343177,373.55888219343177,True
C=Cc1cc2ccc(OC(=O)c3ccccc3)cc2oc1=O,328.0,1,292.2900000000001,22,348.7108355553478,110.26880317593243,1,4.029,4.702,5.034,5.118,5.167,0.93196743,0.065297522,2.0997e-05,0.01783634,0.000845452,307.7294440307769,307.7294440307769,307.7294440307769,307.7294440307769,True
Cc1ccc(C2=Cc3c4ccccc4cc[n+]3[B-](F)(F)O2)cc1,404.0,1,309.1240000000001,19,450.939911800913,110.35322776409116,1,3.585,4.548,4.819,4.918,5.256,0.949229606,0.237111057,0.110120453,0.001739479,0.093231874,345.84154253835425,345.84154253835425,345.84154253835425,345.84154253835425,True
O=S(=O)(c1ccc2c(c1)c1ccccc1n2-c1ccccc1)c1ccc2c(c1)c1ccccc1n2-c1ccccc1,290.0,1,548.6670000000003,19,370.6456479552928,87.48851067286733,1,4.4,4.455,4.764,4.834,4.951,0.008848728,0.041372238,0.002833276,0.106327164,1.215175981,281.7822568181818,278.3034635241302,281.7822568181818,250.42252676227028,True
CN1C(=CC=C(C=Cc2sc3ccccc3[n+]2C)c2ccc(C(F)(F)F)cc2)Sc2ccccc21,645.0,4,507.6260000000001,28,545.5723497341812,126.96374726367912,1,2.581,4.321,4.653,4.693,4.779,2.342088799,0.284822114,0.032261344,0.04852969,0.003066112,480.3726966292135,480.3726966292135,480.3726966292135,480.3726966292135,True
O=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)o1,361.6,5,321.357,23,386.79723356696167,108.9414520473048,1,3.817,3.882,4.389,4.6,4.885,0.926793254,0.000233662,0.126577166,0.794394685,0.174547778,324.82104532355254,324.82104532355254,324.82104532355254,324.82104532355254,True
CN(C)c1ccc(-n2c(-c3ccncc3)nc3nccnc32)cc1,309.0,1,316.36800000000005,22,349.3552669555748,111.97475269933364,1,4.05,4.396,4.594,4.693,4.788,0.016704232,0.189797385,0.55567262,0.129741458,0.017072212,306.13380987654324,306.13380987654324,306.13380987654324,269.8828754897693,True
COc1ccc(C=Cc2cc(C=Cc3ccc(OC)cc3)nc(C=Cc3ccc(OC)cc3)n2)cc1,339.0,1,476.57600000000014,33,399.56279440246453,90.12841342303231,1,3.787,4.058,4.12,4.422,4.577,1.732670365,1.380621296,0.002644562,0.677715434,0.128339341,327.3942249801954,327.3942249801954,327.3942249801954,327.3942249801954,True
N#CC(=Cc1ccc(C#N)cc1)c1nc(-c2ccc(Cl)cc2)cs1,367.0,1,347.83000000000004,23,419.3142796200544,109.1397205659562,1,3.651,4.607,4.667,4.849,4.9,1.146324031,0.270837448,0.029925682,0.000236403,0.355258751,339.58968227882775,339.58968227882775,339.58968227882775,339.58968227882775,True
CC1=CC(C)=[N+]2C1=Cc1c3ccccc3c(C#Cc3ccc(F)cc3)n1[B-]2(F)F,610.25,4,388.201,23,456.6865542433945,120.16481390100682,1,2.589,3.967,4.235,4.382,4.451,1.095355231,0.127744046,0.212582701,0.570803962,0.422503457,478.88834685206643,478.88834685206643,478.88834685206643,478.88834685206643,True
c1ccc(N(c2ccccc2)c2ccc3c(c2)-c2ccccc2C32c3ccccc3-n3c4ccccc4c4cccc2c43)cc1,354.0,1,572.7110000000002,25,346.79943179425413,112.16160365124664,1,4.124,4.294,4.416,4.543,4.718,0.065716758,0.191579945,0.387292717,0.189436602,0.17168743,300.64062318137735,300.64062318137735,300.64062318137735,280.76130661231883,True
CCOC(=O)C(C#N)=Cc1ccc2c(c1)c1ccccc1n2-c1ccc(OC)cc1,394.375,8,396.44600000000014,27,389.497882557522,103.882859657573,1,3.847,4.174,4.692,4.879,4.971,1.127415585,0.00165821,0.481566966,0.000122008,0.027051405,322.28799844034313,322.28799844034313,322.28799844034313,322.28799844034313,False
CCOCCOCCOC(=O)C=CC1=CC2=C(c3c(C)cc(C)cc3C)c3cccn3[B-](F)(F)[N+]2=C1,536.0,1,496.36300000000017,22,391.91329682317865,150.88277413573854,1,3.126,3.754,4.134,4.219,4.345,0.946051304,6.3e-08,0.201205121,0.008288609,0.103792553,396.62249840051186,396.62249840051186,396.62249840051186,396.62249840051186,True
COc1ccc(C2=C(c3ccc(OC)cc3)C3(c4ccccc42)c2ccccc2-c2ccccc23)cc1,314.0,1,478.5910000000002,22,437.9460748059437,94.33407943368265,1,4.023,4.691,4.732,4.813,4.958,0.507884821,0.095070154,0.075321247,0.029920586,0.065517688,308.1883992045737,308.1883992045737,308.1883992045737,308.1883992045737,True
COc1ccc(C#Cc2nc3ccccc3nc2-c2ccn(-c3ccccc3)c2)cc1,393.0,1,401.4690000000001,30,333.225040251855,115.65356916629008,1,3.797,3.839,4.158,4.639,4.733,0.509236644,0.119315132,0.097955111,0.050741557,0.872462126,326.53198051092966,326.53198051092966,326.53198051092966,261.956883583351,True
C1=[N+]2N=C(c3ccccc3)O[B-]2(c2ccc([B-]34OC(c5ccccc5)=N[N+]3=Cc3c(ccc5ccccc35)O4)cc2)Oc2ccc3ccccc3c21,423.0,1,674.3340000000002,22,412.6690889284235,122.67998980836526,1,3.331,3.366,4.294,4.303,4.517,2.9594e-05,1.079828513,9.071e-06,0.52951192,2.421e-05,372.21312818973286,368.3428193701723,368.3428193701723,368.3428193701723,True
BrC1=CN2C[n+]3cc(Br)cc(Br)c3N=C2C(Br)=C1,449.0,1,499.8060000000001,13,377.4932483872149,125.66887942533884,1,3.278,4.214,4.587,4.779,4.923,0.502562492,0.195923462,0.001575094,0.271884137,0.004059108,378.2312172056132,378.2312172056132,378.2312172056132,378.2312172056132,True
Cn1c(=O)nc2n(C)c3ccccc3nc-2c1=O,444.6666666666667,3,242.238,16,424.8313573992074,98.116582308443,1,3.585,3.617,4.026,4.518,4.714,0.357712432,0.00178563,8.17e-07,0.145232002,0.008686032,345.84154253835425,345.84154253835425,345.84154253835425,345.84154253835425,False
C(=Nc1ccc(-c2cn3nc(-c4cccs4)sc3n2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,390.0,1,553.7160000000002,40,435.04982227391616,120.91504958859689,1,3.564,4.032,4.213,4.359,4.612,2.335222188,0.034626745,0.116624315,0.031150752,0.245184805,347.87932940516276,347.87932940516276,347.87932940516276,347.87932940516276,True
Cc1cccc(C)c1N1C(c2ccccc2)=Cc2ccc3ccccc3[n+]2[B-]1(F)F,447.0,1,398.2650000000001,25,402.5198830373768,116.71039924438578,1,3.529,4.497,4.818,4.873,5.176,0.768323572,0.134537767,0.134390462,0.299671282,0.006373758,351.32953527911593,351.32953527911593,351.32953527911593,351.32953527911593,True
CC(C)(C)c1ccc(-c2nc3c4ccc(-c5ccc6ccccc6c5)cc4c4cc(-c5ccc6ccccc6c5)ccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,337.4166666666667,12,734.987,49,387.35077808840975,107.4432267426017,1,3.919,4.025,4.364,4.413,4.426,0.866276379,0.46524952,1.311547757,0.032312591,0.089232849,316.3669124776729,316.3669124776729,316.3669124776729,284.1067667277727,True
N#Cc1c(C#N)c2cc(Cl)ccc2c2ccc(Cl)cc12,347.0,1,297.144,18,374.49836802596434,92.86812287111653,1,3.853,4.234,5.101,5.18,5.21,0.045470204,0.178239439,0.022841722,0.173198698,1.759718329,321.7861225019465,321.7861225019465,321.7861225019465,237.9734990403071,False
CCN(CC)c1ccc2ccc(=O)oc2c1,369.8666666666667,15,217.26799999999997,12,433.858018832911,88.61654364142701,1,4.205,4.682,5.127,5.426,5.961,0.696058749,0.041602643,2.1575e-05,0.022400991,0.133566149,294.8494482758621,294.8494482758621,294.8494482758621,294.8494482758621,False
O=Cc1ccc(C#CC(C#Cc2ccc(C=O)o2)=Cc2ccc(C=C(C#Cc3ccc(C=O)o3)C#Cc3ccc(C=O)o3)s2)o1,516.0,1,608.5830000000004,45,429.87941525681975,109.80548561652888,1,2.377,3.778,3.782,3.818,3.861,2.236984261,1.001108517,0.429152162,0.842040907,0.489253543,521.5994657130838,521.5994657130838,521.5994657130838,521.5994657130838,True
COc1ccc(-c2sc3c(c2Br)=[N+]2C(=C(C(F)(F)F)c4cc5sc(-c6ccc(OC)cc6)c(Br)c5n4[B-]2(F)F)C=3)cc1,718.5,2,742.1920000000002,31,407.57736282454,140.43651646669116,1,2.317,2.881,3.059,3.781,4.213,2.015937617,0.000107189,0.002246465,0.516342313,0.003800719,535.1065731549418,535.1065731549418,535.1065731549418,535.1065731549418,True
COc1ccc(-c2nc(-c3cc(Cl)sc3C)c(-c3cc(Cl)sc3C)[nH]2)cc1,337.0,1,435.40100000000007,22,374.2587690564551,106.75748691806848,1,4.446,4.781,4.893,5.028,5.41,0.877639752,0.176366314,0.106769463,0.324910589,0.162044831,278.8668308591993,278.8668308591993,278.8668308591993,278.8668308591993,True
Cn1ccc(-n2cncn2)nc1=O,310.0,1,177.167,12,441.4359920406219,105.11291701783196,1,4.593,4.866,5.515,5.584,5.721,0.19187132,0.001170951,0.008974962,0.379020721,0.005244278,269.94163509688656,269.94163509688656,269.94163509688656,222.03472958452724,True
COc1cc(OC)cc(C2=CC(c3ccccc3)=C(c3ccccc3)C2)c1,355.0,1,354.44900000000007,24,337.60065384308416,104.488115840715,1,3.642,4.561,4.815,4.841,5.14,0.679648892,0.038024412,0.182915428,0.344911072,0.008079989,340.4288660076881,340.4288660076881,340.4288660076881,340.4288660076881,True
CCCCCCCCCCOc1cc(OCCCCCCCCCC)cc(C2=C3C(C)=CC(C=Cc4ccc(OC)cc4)=[N+]3[B-](F)(F)n3c(C=Cc4ccc(OC)cc4)cc(C)c32)c1,645.0,1,872.9910000000002,37,521.5402016883163,133.47320627989686,1,2.348,3.824,3.865,4.017,4.136,1.164133626,1.010629021,0.703003243,0.024047789,0.723163305,528.0417078364566,528.0417078364566,528.0417078364566,528.0417078364566,True
c1ccc(-c2nn(-c3ccccc3)c3nc4ccccc4cc23)cc1,398.2857142857143,7,321.3830000000001,25,395.59830040556466,92.3931816410348,1,3.642,4.437,4.659,4.735,5.026,0.238825088,0.045896554,0.021183917,0.080757792,0.821925416,340.4288660076881,340.4288660076881,340.4288660076881,246.6856207719857,False
COc1ccc(C2=[N+]3C(=Nc4c5c6cc(OC)c(OC)c(OC)c6c6cc(C(C)(C)C)ccc6c5c(-c5ccc(OC)cc5)n4[B-]3(F)F)c3c2c2ccc(C(C)(C)C)cc2c2c(OC)c(OC)c(OC)cc32)cc1,745.0,1,997.945,55,448.21734672480005,134.45474656725116,1,2.139,2.818,2.983,3.291,3.444,1.339057634,0.026133161,0.209091235,0.077674326,0.007018643,579.6362459093035,579.6362459093035,579.6362459093035,579.6362459093035,True
COC(=O)COc1ccc(C=CC2=[N+]3C(=C(c4ccccc4)c4c(C)cc(C)n4[B-]3(F)F)C(C)=C2)cc1,562.0,1,500.3540000000002,26,400.7452603269859,130.94294011707146,1,2.767,3.998,4.303,4.388,4.533,1.359276578,0.11647086,0.07506295,1.062843019,0.017186731,448.08165160824,448.08165160824,448.08165160824,448.08165160824,True
COc1cc(OC)c2cc(-c3cccc(-c4cc5c(OC)cc(OC)cc5oc4=O)c3)c(=O)oc2c1,352.0,1,486.4760000000003,32,389.2134360421615,97.91338487109212,1,3.853,4.159,4.581,4.646,4.647,0.82650532,0.860214986,0.027452667,0.002213998,0.000680018,321.7861225019465,321.7861225019465,321.7861225019465,298.11058667949027,True
c1ccc(-c2ccc(-c3ccc(-c4cc(-c5ccc(-c6ccc(-c7ccccc7)cc6)cc5)cc(-c5ccc(-c6ccc(-c7ccccc7)cc6)cc5)c4)cc3)cc2)cc1,306.5,1,762.9960000000002,60,448.7532873220376,78.79038133406726,1,4.432,4.436,4.622,4.68,4.928,3.100041454,3.10385701,4.0641e-05,0.00045896,0.000864377,279.7477278880866,279.7477278880866,279.7477278880866,279.4954756537421,True
N#CC1=CC(C=Cc2ccccc2)=CC(C#N)=P1(c1ccccc1)c1ccccc1,506.0,1,402.43700000000007,17,406.01407981198537,106.88818408505068,1,3.056,4.005,4.31,4.398,4.934,0.171366259,1.161618801,0.420281345,0.130518019,0.054569697,405.70743782722514,405.70743782722514,405.70743782722514,309.5735156054931,True
COc1ccc(-c2csc(C(C#N)=NNc3ccc(C#N)cc3)n2)cc1,418.8,5,359.41400000000004,25,454.8685789261989,119.7569044240318,1,3.612,4.508,4.59,4.852,4.926,1.014063402,0.059913924,0.006676564,0.006593712,0.257612655,343.25634828349945,343.25634828349945,343.25634828349945,343.25634828349945,True
COc1ccc(C#Cc2ccc(C#N)cc2)cc1OC,331.8888888888889,9,263.296,18,421.7243126730745,89.66154798110743,1,4.082,4.808,4.878,4.959,5.581,1.519164772,0.005467323,0.001402761,8e-09,0.124802327,303.7339367956884,303.7339367956884,303.7339367956884,303.7339367956884,False
O=C1CC(=O)Nc2cc([N+](=O)[O-])ccc2N1,312.0,1,221.172,15,466.6415506489236,95.27661056508228,1,3.942,4.397,4.446,4.817,5.37,0.000666771,0.058728139,0.115170946,0.200685525,0.009916265,314.5210375443937,281.9745121673869,314.5210375443937,257.3888166908865,True
c1ccc(C2c3ccc4ccc5ccccc5c4c3-c3c2ccc2ccc4ccccc4c32)cc1,401.0,1,442.56100000000015,28,389.7283831310904,96.75818231121978,1,3.701,3.986,4.049,4.404,4.464,0.182340228,0.005266505,0.095362515,0.051395766,0.092669168,335.00187246690086,335.00187246690086,335.00187246690086,335.00187246690086,True
Cc1ccc(C)c(C2=C3C=CC(=[N+](C)C)C=C3[Si](C)(C)c3cc(N(C)C)ccc32)c1,646.0,1,413.66100000000023,21,468.9161063416756,132.26089193252463,1,2.791,3.339,3.826,4.152,4.21,1.235062147,0.000123875,0.005694327,0.004301901,0.012774285,444.22856682192764,444.22856682192764,444.22856682192764,444.22856682192764,True
Oc1c(-c2ccco2)cccc1-c1nc2ccccc2s1,360.0,5,293.347,21,450.4560243018483,102.10142145541036,1,3.851,4.394,4.881,4.992,5.465,0.508014519,0.397009294,0.083306284,0.803324855,0.027326603,321.953240716697,321.953240716697,321.953240716697,248.36577123397436,True
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,343.25,12,331.35300000000007,19,423.9217243295157,116.99802367066556,2,3.9355,4.499499999999999,4.683,4.989000000000001,5.2505,0.5794285115,0.0419643965,0.037100257,0.16283881050000001,0.0527290745,315.04051073561175,315.04051073561175,315.04051073561175,315.04051073561175,True
Cc1ccc(C2=[N+]3C(=Nc4c5ccccc5c(-c5ccc(C)s5)n4[B-]3(F)F)c3ccccc32)s1,793.0,1,485.39300000000014,29,383.37666503023866,115.11720758167372,1,2.045,3.727,3.838,3.963,4.119,1.236756312,0.137904707,0.028552145,0.813362903,0.013883836,606.2796723716382,606.2796723716382,606.2796723716382,606.2796723716382,True
COc1ccc(NC(=O)C(C(=O)Nc2ccc(OC)cc2)C(c2cc(F)ccc2O)c2c[nH]c3ccc(OC)cc23)cc1,262.0,1,583.6160000000001,10,380.4418509497332,123.76434206738156,1,4.681,4.912,4.934,5.051,5.198,0.074502964,0.014074429,0.034324498,0.093030418,0.770480738,264.8668938261055,264.8668938261055,264.8668938261055,238.52287995382838,True
FC(F)(F)c1ccc(-c2nnc(-c3cc(-n4c5ccccc5c5ccccc54)c(-n4c5ccccc5c5ccccc54)cc3-c3nnc(-c4ccc(C(F)(F)F)cc4)o3)o2)cc1,367.0,1,832.7640000000001,54,324.96293707261106,109.9961460867632,1,3.881,4.1,4.394,4.406,4.54,0.111431955,0.569713947,0.046271154,0.779133289,0.001507698,319.46455295027056,319.46455295027056,319.46455295027056,281.39853154788926,True
Cc1ccc(C=Cc2ccccc2-[n+]2noc([O-])c2C)cc1,312.0,3,292.338,20,419.58692067979143,112.11969912879944,1,4.221,4.404,4.857,4.911,4.952,1.137114487,0.065378875,0.013335128,0.009579583,0.204045567,293.7318005212035,293.7318005212035,293.7318005212035,293.7318005212035,True
CCN(CC)c1ccc2cc(-c3cn4cc(OC)ccc4n3)c(=O)oc2c1,434.0,1,363.4170000000001,22,456.30078790243687,112.04921376381952,1,3.715,4.451,4.572,4.732,5.105,1.425997864,0.017736505,0.039250566,0.058824913,0.06671473,333.7394158815613,333.7394158815613,333.7394158815613,333.7394158815613,True
Clc1ccc(C=Cc2cnc3ccccc3n2)cc1,355.0,1,266.731,18,377.7284343378931,90.77778784550632,1,3.712,3.809,4.439,4.797,4.901,0.003135009,1.17217791,0.041138608,0.427666001,0.199116768,334.009140625,325.503263323707,325.503263323707,325.503263323707,True
COCCOc1ccc(OCCOC)c(C=O)c1,349.6363636363636,11,254.28199999999995,10,356.1024356686927,96.26679689001764,1,3.809,4.185,5.429,6.307,6.608,0.000196565,0.15115578,0.134597537,0.71953157,0.000224359,325.503263323707,296.25852568697735,325.503263323707,196.5818820358332,False
CCN(CC)c1ccc2c(c1)oc(=O)c1cc3c(C)nn(-c4ccccc4)c3nc12,383.6666666666667,6,398.46600000000007,25,467.17872827480113,115.48465482263958,1,4.039,4.175,4.469,4.725,4.945,0.875305773,0.00983299,0.29917913,0.172125824,0.633538711,306.96754889824217,306.96754889824217,306.96754889824217,306.96754889824217,True
C(=Cc1ccc(C=CSC=C2CCCCCC2)cc1)SC=C1CCCCCC1,353.0,1,410.6920000000002,10,375.5103419913583,96.25955665498267,1,3.884,4.584,4.89,5.207,5.241,1.86355889,0.004346358,0.036108326,0.003950823,0.053716372,319.2177986611741,319.2177986611741,319.2177986611741,319.2177986611741,True
CC1=[N+]2C(=C(c3ccccc3)c3c4c(c(C)n3[B-]2(F)F)CCc2ccccc2-4)C2=C1CCc1ccccc12,565.0,1,500.4010000000003,29,414.9533390504156,126.43543313528092,1,2.809,3.293,3.405,4.199,4.493,0.968090444,0.026197476,0.081444652,0.221036283,0.021814091,441.38196155215377,441.38196155215377,441.38196155215377,441.38196155215377,True
CC(C)(C)c1ccc(C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc3)S(=O)(=O)c3c2sc(-c2ccc(N(c4ccccc4)c4ccccc4)cc2)c3-c2ccc(C(C)(C)C)cc2)cc1,463.0,1,923.26,57,486.1143615214885,115.84911851561542,1,2.986,3.776,4.147,4.27,4.289,1.223509393,0.152885197,0.345434012,0.016001636,0.017094993,415.2183288680509,415.2183288680509,415.2183288680509,415.2183288680509,True
